,total_items
https://api.mercadolibre.com/sites/MLC/search?category=MLC180822&price=52500-*,708
https://api.mercadolibre.com/sites/MLC/search?category=MLC418745,997
https://api.mercadolibre.com/sites/MLC/search?category=MLC440160&price=*-40000,733
https://api.mercadolibre.com/sites/MLC/search?category=MLC440160&price=40000-45000,554
https://api.mercadolibre.com/sites/MLC/search?category=MLC440160&price=45000-47500,462
https://api.mercadolibre.com/sites/MLC/search?category=MLC440160&price=47500-55000,539
https://api.mercadolibre.com/sites/MLC/search?category=MLC440160&price=55000-82500,827
https://api.mercadolibre.com/sites/MLC/search?category=MLC440160&price=82500-*,519
https://api.mercadolibre.com/sites/MLC/search?category=MLC438586,10
https://api.mercadolibre.com/sites/MLC/search?category=MLC429276&price=*-15000,326
https://api.mercadolibre.com/sites/MLC/search?category=MLC429276&price=15000-17500,384
https://api.mercadolibre.com/sites/MLC/search?category=MLC429276&price=17500-20000,747
https://api.mercadolibre.com/sites/MLC/search?category=MLC429276&price=25001-30000,390
https://api.mercadolibre.com/sites/MLC/search?category=MLC429276&price=20000-22500,821
https://api.mercadolibre.com/sites/MLC/search?category=MLC429276&price=22500-25000,564
https://api.mercadolibre.com/sites/MLC/search?category=MLC429276&price=30000-*,551
https://api.mercadolibre.com/sites/MLC/search?category=MLC437874,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC412621&price=*-15000,260
https://api.mercadolibre.com/sites/MLC/search?category=MLC412621&price=15000-30000,848
https://api.mercadolibre.com/sites/MLC/search?category=MLC412621&price=30000-45000,751
https://api.mercadolibre.com/sites/MLC/search?category=MLC412621&price=45000-60000,599
https://api.mercadolibre.com/sites/MLC/search?category=MLC412621&price=60000-90000,658
https://api.mercadolibre.com/sites/MLC/search?category=MLC412621&price=90000-*,679
https://api.mercadolibre.com/sites/MLC/search?category=MLC418441,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC418640&price=*-12500,196
https://api.mercadolibre.com/sites/MLC/search?category=MLC418640&price=12500-25000,859
https://api.mercadolibre.com/sites/MLC/search?category=MLC418640&price=25000-35000,630
https://api.mercadolibre.com/sites/MLC/search?category=MLC418640&price=35000-45000,749
https://api.mercadolibre.com/sites/MLC/search?category=MLC418640&price=45000-67500,530
https://api.mercadolibre.com/sites/MLC/search?category=MLC418640&price=67500-*,811
https://api.mercadolibre.com/sites/MLC/search?category=MLC139703,21
https://api.mercadolibre.com/sites/MLC/search?category=MLC455720&price=*-10000,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC455720&price=10000-15000,30
https://api.mercadolibre.com/sites/MLC/search?category=MLC455720&price=15000-17500,252
https://api.mercadolibre.com/sites/MLC/search?category=MLC455720&price=17500-20000,950
https://api.mercadolibre.com/sites/MLC/search?category=MLC455720&price=20000-22500,774
https://api.mercadolibre.com/sites/MLC/search?category=MLC455720&price=22500-25000,469
https://api.mercadolibre.com/sites/MLC/search?category=MLC455720&price=25000-37500,752
https://api.mercadolibre.com/sites/MLC/search?category=MLC455720&price=37500-*,526
https://api.mercadolibre.com/sites/MLC/search?category=MLC433553,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC178633&price=*-12500,156
https://api.mercadolibre.com/sites/MLC/search?category=MLC178633&price=12500-25000,994
https://api.mercadolibre.com/sites/MLC/search?category=MLC178633&price=25000-35000,632
https://api.mercadolibre.com/sites/MLC/search?category=MLC178633&price=35000-45000,593
https://api.mercadolibre.com/sites/MLC/search?category=MLC178633&price=45000-67500,928
https://api.mercadolibre.com/sites/MLC/search?category=MLC178633&price=67500-*,544
https://api.mercadolibre.com/sites/MLC/search?category=MLC455047,13
https://api.mercadolibre.com/sites/MLC/search?category=MLC431041&price=*-15000,56
https://api.mercadolibre.com/sites/MLC/search?category=MLC431041&price=15000-16250,496
https://api.mercadolibre.com/sites/MLC/search?category=MLC431041&price=16251-17500,951
https://api.mercadolibre.com/sites/MLC/search?category=MLC431041&price=17500-18750,437
https://api.mercadolibre.com/sites/MLC/search?category=MLC431041&price=18751-20000,565
https://api.mercadolibre.com/sites/MLC/search?category=MLC431041&price=20000-25000,896
https://api.mercadolibre.com/sites/MLC/search?category=MLC431041&price=25001-30000,166
https://api.mercadolibre.com/sites/MLC/search?category=MLC431041&price=30000-*,194
https://api.mercadolibre.com/sites/MLC/search?category=MLC439659,16
https://api.mercadolibre.com/sites/MLC/search?category=MLC162509&price=*-12500,246
https://api.mercadolibre.com/sites/MLC/search?category=MLC162509&price=12500-25000,787
https://api.mercadolibre.com/sites/MLC/search?category=MLC162509&price=25000-42500,819
https://api.mercadolibre.com/sites/MLC/search?category=MLC162509&price=42500-60000,579
https://api.mercadolibre.com/sites/MLC/search?category=MLC162509&price=60000-90000,568
https://api.mercadolibre.com/sites/MLC/search?category=MLC162509&price=90000-*,729
https://api.mercadolibre.com/sites/MLC/search?category=MLC388920,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC161579&price=*-15000,302
https://api.mercadolibre.com/sites/MLC/search?category=MLC161579&price=15000-30000,739
https://api.mercadolibre.com/sites/MLC/search?category=MLC161579&price=30000-35000,618
https://api.mercadolibre.com/sites/MLC/search?category=MLC161579&price=35000-42500,414
https://api.mercadolibre.com/sites/MLC/search?category=MLC161579&price=42500-55000,420
https://api.mercadolibre.com/sites/MLC/search?category=MLC161579&price=55000-82500,636
https://api.mercadolibre.com/sites/MLC/search?category=MLC161579&price=82500-*,688
https://api.mercadolibre.com/sites/MLC/search?category=MLC429428,21
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=*-10000,12
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=10000-15000,20
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=15000-17500,334
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=17500-20000,999
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=22501-25000,599
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=20000-21250,445
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=21250-22500,710
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=25000-27500,802
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=27501-30000,455
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=30000-45000,921
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=45000-65000,614
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=65000-100000,670
https://api.mercadolibre.com/sites/MLC/search?category=MLC411900&price=100000-*,791
https://api.mercadolibre.com/sites/MLC/search?category=MLC414065,21
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=*-4500,288
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=4500-6500,514
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=6500-10000,468
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=10000-15000,219
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=15000-20000,836
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=20000-22500,834
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=22501-25000,747
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=25000-27500,606
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=27501-30000,520
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=30000-35000,880
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=35000-45000,943
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=45000-55000,553
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=55000-75000,567
https://api.mercadolibre.com/sites/MLC/search?category=MLC1606&price=75000-*,602
https://api.mercadolibre.com/sites/MLC/search?category=MLC437835,22
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=*-95000,438
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=118751-142500,49
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=100938-106875,8
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=96485-97968,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=95000-95742,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=96021-96113,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=95973-95996,0
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=95997-96008,3081
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=97968-100937,3
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=106875-118750,22
https://api.mercadolibre.com/sites/MLC/search?category=MLC176994&price=142500-*,109
https://api.mercadolibre.com/sites/MLC/search?category=MLC454727,21
https://api.mercadolibre.com/sites/MLC/search?category=MLC417017&price=*-15000,130
https://api.mercadolibre.com/sites/MLC/search?category=MLC417017&price=15000-17500,564
https://api.mercadolibre.com/sites/MLC/search?category=MLC417017&price=17501-20000,810
https://api.mercadolibre.com/sites/MLC/search?category=MLC417017&price=20000-25000,831
https://api.mercadolibre.com/sites/MLC/search?category=MLC417017&price=25000-37500,933
https://api.mercadolibre.com/sites/MLC/search?category=MLC417017&price=37500-*,451
https://api.mercadolibre.com/sites/MLC/search?category=MLC413594,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC1641&price=*-50000,741
https://api.mercadolibre.com/sites/MLC/search?category=MLC1641&price=50000-100000,357
https://api.mercadolibre.com/sites/MLC/search?category=MLC1641&price=100000-250000,560
https://api.mercadolibre.com/sites/MLC/search?category=MLC1641&price=250000-400000,645
https://api.mercadolibre.com/sites/MLC/search?category=MLC1641&price=400000-600000,743
https://api.mercadolibre.com/sites/MLC/search?category=MLC1641&price=600000-*,662
https://api.mercadolibre.com/sites/MLC/search?category=MLC8430,19
https://api.mercadolibre.com/sites/MLC/search?category=MLC61217&price=*-10000,393
https://api.mercadolibre.com/sites/MLC/search?category=MLC61217&price=10000-20000,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC61217&price=20000-25000,521
https://api.mercadolibre.com/sites/MLC/search?category=MLC61217&price=25000-30000,693
https://api.mercadolibre.com/sites/MLC/search?category=MLC61217&price=30000-45000,915
https://api.mercadolibre.com/sites/MLC/search?category=MLC61217&price=45000-*,516
https://api.mercadolibre.com/sites/MLC/search?category=MLC55109,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC180880&price=*-25000,733
https://api.mercadolibre.com/sites/MLC/search?category=MLC180880&price=25000-30000,649
https://api.mercadolibre.com/sites/MLC/search?category=MLC180880&price=30000-32500,360
https://api.mercadolibre.com/sites/MLC/search?category=MLC180880&price=32500-40000,656
https://api.mercadolibre.com/sites/MLC/search?category=MLC180880&price=40000-60000,433
https://api.mercadolibre.com/sites/MLC/search?category=MLC180880&price=60000-*,851
https://api.mercadolibre.com/sites/MLC/search?category=MLC437291,24
https://api.mercadolibre.com/sites/MLC/search?category=MLC180895&price=*-15000,436
https://api.mercadolibre.com/sites/MLC/search?category=MLC180895&price=15000-18750,490
https://api.mercadolibre.com/sites/MLC/search?category=MLC180895&price=18751-22500,573
https://api.mercadolibre.com/sites/MLC/search?category=MLC180895&price=22500-30000,701
https://api.mercadolibre.com/sites/MLC/search?category=MLC180895&price=30000-45000,697
https://api.mercadolibre.com/sites/MLC/search?category=MLC180895&price=45000-*,767
https://api.mercadolibre.com/sites/MLC/search?category=MLC381266,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC403342&price=*-15000,130
https://api.mercadolibre.com/sites/MLC/search?category=MLC403342&price=15000-17500,272
https://api.mercadolibre.com/sites/MLC/search?category=MLC403342&price=17501-18750,496
https://api.mercadolibre.com/sites/MLC/search?category=MLC403342&price=18750-20000,645
https://api.mercadolibre.com/sites/MLC/search?category=MLC403342&price=20000-25000,820
https://api.mercadolibre.com/sites/MLC/search?category=MLC403342&price=25000-37500,821
https://api.mercadolibre.com/sites/MLC/search?category=MLC403342&price=37500-*,486
https://api.mercadolibre.com/sites/MLC/search?category=MLC454887,605
https://api.mercadolibre.com/sites/MLC/search?category=MLC412628&price=*-25000,961
https://api.mercadolibre.com/sites/MLC/search?category=MLC412628&price=25000-35000,779
https://api.mercadolibre.com/sites/MLC/search?category=MLC412628&price=35000-45000,685
https://api.mercadolibre.com/sites/MLC/search?category=MLC412628&price=45000-67500,649
https://api.mercadolibre.com/sites/MLC/search?category=MLC412628&price=67500-*,617
https://api.mercadolibre.com/sites/MLC/search?category=MLC430903,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC3385&price=*-25000,868
https://api.mercadolibre.com/sites/MLC/search?category=MLC3385&price=25000-30000,401
https://api.mercadolibre.com/sites/MLC/search?category=MLC3385&price=30000-42500,652
https://api.mercadolibre.com/sites/MLC/search?category=MLC3385&price=42500-60000,415
https://api.mercadolibre.com/sites/MLC/search?category=MLC3385&price=60000-90000,349
https://api.mercadolibre.com/sites/MLC/search?category=MLC3385&price=90000-*,860
https://api.mercadolibre.com/sites/MLC/search?category=MLC437912,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC179571&price=*-20000,373
https://api.mercadolibre.com/sites/MLC/search?category=MLC179571&price=20000-23750,651
https://api.mercadolibre.com/sites/MLC/search?category=MLC179571&price=23751-27500,503
https://api.mercadolibre.com/sites/MLC/search?category=MLC179571&price=27500-35000,792
https://api.mercadolibre.com/sites/MLC/search?category=MLC179571&price=35000-52500,609
https://api.mercadolibre.com/sites/MLC/search?category=MLC179571&price=52500-*,739
https://api.mercadolibre.com/sites/MLC/search?category=MLC436252&price=*-30000,492
